,age,gender,is_married,is_hereditary,weight,height,is_smoker,stress,bald_prob
5721,24,1,1,0,55.3,183.4,1,7,0.597
5722,52,1,1,0,52.1,180.7,1,1,0.599
5723,27,1,1,0,52.9,174.2,1,4,0.501
5724,39,1,1,1,43.5,162.0,0,2,0.427
5725,33,0,1,0,57.0,166.8,1,9,0.426
5726,44,1,1,1,49.0,179.2,1,4,0.858
5727,47,1,1,0,43.7,166.7,1,9,0.813
5728,48,1,1,0,56.8,172.1,1,2,0.588
5729,44,0,1,0,53.2,163.4,1,7,0.46
5730,35,0,1,0,58.5,162.0,0,1,0.147
5732,48,1,1,0,59.7,167.4,0,10,0.682
5733,50,1,1,0,48.4,182.7,1,4,0.607
5734,32,1,1,0,45.8,167.6,1,9,0.72
5735,58,1,1,0,54.9,174.9,0,10,0.57
5736,37,0,1,0,45.4,155.6,0,4,0.411
5737,44,1,1,1,51.8,166.5,0,9,0.875
5738,52,0,1,0,62.3,189.4,1,8,0.602
5739,47,1,1,0,46.5,170.1,0,4,0.672
5741,56,0,1,0,54.7,153.4,1,5,0.986
5742,24,1,1,0,61.0,177.8,0,9,0.491
5743,46,1,1,1,42.8,169.1,0,3,0.702
5744,47,1,1,0,45.8,156.9,1,10,0.804
5745,45,1,1,0,67.0,197.5,1,5,0.583
5746,24,0,1,1,62.9,177.0,0,4,0.685
5747,48,1,1,0,42.9,157.4,0,4,0.659
5748,49,1,1,0,68.6,172.0,1,3,0.493
5749,26,1,1,0,92.4,191.7,1,1,0.584
5750,36,1,1,0,45.2,144.3,1,10,0.589
5751,47,0,1,1,80.6,181.1,0,10,0.842
5752,34,0,1,0,48.6,166.0,1,7,0.571
5753,32,1,1,0,49.2,164.1,0,5,0.2
5754,32,1,1,0,51.7,159.0,1,2,0.491
5755,23,0,1,0,41.5,162.1,1,6,0.492
5756,48,1,1,1,63.8,172.0,0,10,0.805
5757,35,1,1,0,53.9,147.8,0,7,0.537
5758,35,0,1,0,56.0,175.3,1,1,0.27
5759,39,1,1,0,45.3,159.9,1,8,0.613
5760,34,1,1,1,52.2,171.5,1,8,0.816
5761,48,1,1,1,65.8,164.4,0,8,0.854
5762,53,1,1,0,63.3,160.0,0,2,0.577
5763,47,1,1,0,49.0,156.7,0,3,0.362
5764,28,0,1,0,50.7,162.3,0,1,0.377
5765,29,0,1,0,47.8,175.9,0,4,0.285
5766,35,0,1,1,93.3,183.4,0,10,0.504
5767,49,1,1,0,51.5,165.0,0,6,0.475
5768,26,1,1,0,63.3,142.4,1,4,0.531
5769,35,1,1,0,52.8,156.4,0,10,0.97
5770,46,1,1,1,66.6,159.9,1,8,0.895
5771,30,1,1,1,59.5,184.8,0,8,0.818
5772,54,1,1,1,49.8,168.7,0,8,0.809
5773,19,0,0,0,77.0,164.3,1,1,0.355
5774,56,0,1,0,55.5,170.7,1,2,0.415
5775,40,0,1,0,49.5,174.6,0,9,0.327
5776,49,1,1,1,43.4,153.0,0,8,0.73
5777,52,0,1,0,56.7,169.1,1,8,0.784
5778,17,0,0,0,46.1,166.3,0,2,0.216
5779,31,1,1,0,56.3,185.3,0,2,0.295
5780,25,1,1,0,46.7,176.6,1,3,0.634
5781,37,1,1,0,46.6,149.9,1,3,0.605
5782,30,0,1,0,53.1,177.6,0,7,0.276
5783,46,1,1,0,52.6,157.2,0,6,0.5
5784,31,0,1,1,51.2,164.1,1,1,0.611
5785,50,0,1,0,55.5,159.3,0,6,0.54
5786,32,1,1,0,47.6,180.4,0,6,0.425
5787,41,0,1,0,60.5,151.2,0,2,0.458
5788,42,1,1,1,50.6,169.5,0,7,0.757
5789,42,1,1,0,69.5,157.1,1,6,0.665
5790,14,1,0,0,73.9,185.5,0,7,0.376
5791,47,1,1,0,66.8,180.1,1,4,0.603
5792,34,1,1,0,44.4,158.4,1,6,0.56
5793,37,1,1,0,51.5,174.2,1,10,0.704
5794,30,1,1,0,81.7,184.6,0,6,0.389
5795,42,1,1,0,55.8,167.2,0,6,0.455
5796,38,0,1,0,58.1,179.6,0,7,0.214
5797,60,0,1,0,76.7,165.4,1,8,0.755
5798,45,0,1,0,42.6,167.6,0,8,0.43
5799,56,1,1,0,68.7,157.8,0,5,0.72
5800,44,0,1,0,52.3,138.7,1,7,0.567
5801,46,1,1,1,53.8,150.4,1,7,0.913
5802,29,1,1,0,69.7,181.6,0,9,0.53
5803,48,1,1,0,50.8,153.0,0,9,0.665
5804,48,0,1,0,58.0,178.2,0,3,0.38
5805,15,1,0,0,68.1,187.3,0,8,0.317
5806,47,0,1,0,67.7,166.1,1,6,0.719
5807,35,1,1,0,52.1,166.6,1,5,0.515
5808,54,0,1,1,64.8,171.9,0,1,0.535
5809,56,1,1,0,61.9,174.4,0,3,0.524
5810,44,1,1,1,56.6,187.1,0,1,0.736
5811,41,1,1,0,58.1,155.2,0,3,0.457
5812,26,1,1,0,44.7,150.9,1,3,0.499
5813,32,1,1,0,51.2,157.8,0,1,0.368
5814,40,1,1,0,45.2,170.3,0,1,0.184
5815,32,1,1,0,61.0,184.6,0,4,0.52
5816,45,1,1,0,48.5,172.4,1,1,0.638
5817,36,1,1,0,56.5,159.8,1,3,0.503
5818,37,1,1,0,63.1,193.3,0,2,0.416
5819,40,1,1,0,60.9,167.9,1,9,0.633
5820,49,1,1,0,79.3,185.0,0,3,0.446
5821,53,1,1,1,49.7,152.7,1,3,0.813
5822,41,0,1,0,54.5,155.5,1,4,0.463
5823,34,1,1,1,53.5,151.9,1,9,0.898
5824,52,0,1,1,78.0,182.9,0,6,0.63
5825,23,1,1,0,47.4,156.3,0,4,0.59
5826,37,1,1,1,57.9,153.4,1,10,0.933
5827,27,1,1,0,57.1,179.5,1,4,0.465
5828,43,1,1,0,49.6,177.2,1,8,0.812
5829,42,0,1,0,59.4,164.6,1,9,0.579
5830,33,1,1,1,62.5,154.3,1,5,0.71
5831,47,1,1,0,56.5,149.8,1,1,0.44
5832,44,0,1,1,50.4,160.1,0,2,0.552
5833,46,1,1,1,91.8,198.9,1,4,0.713
5834,39,0,1,0,49.5,165.6,1,10,0.591
5836,29,0,1,1,50.6,171.1,0,5,0.603
5837,30,1,1,0,53.8,159.5,1,4,0.636
5838,56,0,1,0,44.7,180.5,1,5,0.738
5839,44,1,1,0,53.3,160.0,0,2,0.361
5840,50,0,1,0,64.3,172.7,0,4,0.547
5841,43,0,1,0,53.2,164.8,0,2,0.371
5842,56,0,1,0,72.5,171.0,1,5,1.0
5843,37,1,1,0,48.1,161.6,1,9,0.616
5844,25,1,1,1,49.4,169.6,0,8,0.718
5845,45,1,1,0,59.4,167.2,1,10,0.83
5846,29,1,1,0,44.3,155.2,1,6,0.503
5847,52,0,1,0,62.0,156.6,0,1,0.532
5848,47,0,1,1,45.0,165.0,0,1,0.704
5849,37,1,1,1,49.3,157.7,0,7,0.753
5850,46,0,1,0,54.9,175.1,0,6,0.407
5851,25,1,1,0,47.6,166.2,0,3,0.483
5852,39,1,1,0,58.3,168.6,0,3,0.364
5853,24,0,1,0,44.9,162.8,1,6,0.485
5854,40,1,1,0,55.7,162.4,0,9,0.815
5855,32,1,1,0,52.2,155.5,1,7,0.397
5856,35,1,1,0,76.3,171.2,1,10,0.695
5857,35,1,1,0,47.4,155.8,1,6,0.66
5858,46,0,1,1,49.6,148.4,0,7,0.639
5859,27,0,1,0,59.5,159.1,0,9,0.292
5860,34,1,1,1,46.5,165.0,1,7,0.84
5861,2,1,0,0,63.9,178.7,1,3,0.455
5862,40,1,1,0,52.2,168.4,0,2,0.322
5863,39,0,1,0,55.1,171.3,1,5,0.506
5864,63,1,1,1,47.4,159.6,0,5,0.725
5865,34,1,1,0,42.4,134.5,1,2,0.469
5866,31,1,1,1,56.5,180.6,0,1,0.612
5867,66,1,1,0,62.2,173.0,1,1,0.556
5868,23,0,1,0,79.6,179.3,0,2,0.332
5869,25,1,1,0,51.9,168.1,1,8,0.569
5870,55,0,1,0,65.1,170.2,0,3,0.437
5871,41,0,1,0,52.2,179.4,0,8,0.447
5872,28,1,1,0,45.6,150.0,1,10,0.605
5873,44,1,1,0,73.7,151.6,0,9,0.636
5874,58,0,1,1,50.2,166.0,1,7,0.843
5875,33,1,1,0,47.1,175.1,1,3,0.834
5876,37,1,1,0,53.0,145.7,1,4,0.562
5877,38,1,1,0,47.9,168.4,0,3,0.271
5878,43,0,1,0,60.5,160.6,0,5,0.63
5879,36,1,1,0,43.5,166.1,1,7,0.716
5880,22,1,1,1,70.6,171.7,1,8,0.78
5881,22,1,1,1,44.4,153.5,0,1,0.624
5882,28,1,1,0,47.5,155.4,1,8,0.45
5883,37,1,1,0,71.7,169.0,0,9,0.561
5884,34,1,1,0,61.7,172.1,0,4,0.593
5885,53,1,1,0,51.9,181.8,0,10,0.763
5886,44,0,1,0,54.0,159.1,0,10,0.477
5887,25,1,1,0,52.3,159.4,0,1,0.153
5888,25,1,1,0,60.8,170.4,1,2,0.445
5889,46,1,1,1,61.3,183.8,0,1,0.217
5890,37,0,1,0,49.4,152.1,0,7,0.357
5891,28,0,1,0,42.0,163.4,0,4,0.463
5892,39,1,1,1,58.9,183.5,0,10,0.684
5893,48,1,1,0,57.1,189.8,0,1,0.576
5894,36,1,1,1,58.7,170.2,0,9,0.75
5895,33,0,1,1,58.0,165.5,0,6,0.529
5896,57,1,1,0,61.1,151.5,0,9,0.85
5897,31,1,1,0,68.0,175.9,0,1,0.402
5898,43,0,1,1,42.4,156.4,1,5,0.789
5899,33,1,1,0,66.0,163.9,0,4,0.382
5900,40,0,1,0,69.6,160.9,1,10,0.524
5901,33,1,1,1,54.7,174.1,1,9,0.887
5902,44,0,1,0,54.1,167.2,0,2,0.342
5903,38,1,1,0,55.5,173.7,0,8,0.418
5904,38,0,1,0,46.3,170.8,0,10,0.311
5905,39,1,1,1,46.6,157.2,1,4,0.825
5906,23,1,1,1,47.8,162.9,0,1,0.534
5907,53,1,1,0,52.9,164.2,0,9,0.692
5908,42,1,1,0,45.9,156.8,0,9,0.747
5909,50,1,1,1,48.0,160.5,1,2,0.739
5910,18,1,0,1,50.6,168.8,0,8,0.67
5911,35,1,1,0,68.7,166.2,1,10,0.47
5912,48,1,1,0,48.4,172.4,1,2,0.558
5913,46,1,1,0,55.6,163.0,0,9,0.587
5914,26,1,1,0,56.0,173.0,1,6,0.417
5915,28,1,1,1,57.3,189.6,0,2,0.522
5916,23,1,1,1,53.4,178.0,0,1,0.535
5917,34,0,1,0,65.6,188.3,1,6,0.522
5918,46,1,1,0,55.2,164.4,0,7,0.605
5919,45,1,1,0,100.3,176.6,0,2,0.596
5920,37,0,1,1,55.6,168.5,1,1,0.647
5921,48,0,1,0,57.4,167.2,1,3,0.45
5922,14,0,0,1,53.0,150.8,1,8,0.677
5923,27,1,1,1,53.9,164.6,0,9,0.672
5924,34,1,1,0,45.0,159.3,0,2,0.35
5925,50,0,1,0,42.5,163.5,0,6,0.508
5926,42,1,1,0,72.8,172.2,1,6,0.503
5927,47,1,1,0,46.5,168.0,1,2,0.433
5928,32,1,1,0,52.1,177.8,0,4,0.36
5929,37,0,1,0,45.3,149.0,0,5,0.396
5930,35,0,1,1,49.7,157.9,0,10,0.755
5931,35,1,1,0,57.7,150.0,0,4,0.342
5932,49,1,1,0,47.1,167.7,1,2,0.534
5933,25,0,1,0,52.2,178.6,0,1,0.56
5934,42,1,1,0,58.6,185.6,0,8,0.48
5935,24,1,1,0,46.5,161.6,1,6,0.88
5937,41,1,1,0,49.0,146.6,0,2,0.333
5938,54,1,1,1,53.8,179.1,1,1,0.768
5939,43,1,1,1,70.1,178.0,0,1,0.787
5940,26,0,1,0,58.1,161.7,1,7,0.516
5941,25,1,1,0,50.8,158.0,1,9,0.456
5942,37,0,1,0,42.6,162.4,0,7,0.26
5943,37,1,1,0,54.3,168.5,1,4,0.509
5944,40,1,1,0,52.4,185.1,0,5,0.507
5945,34,0,1,0,59.8,167.0,0,4,0.377
5946,46,1,1,0,48.1,160.2,1,3,0.577
5947,49,1,1,0,51.4,174.3,1,9,0.694
5948,29,1,1,0,49.7,168.4,0,6,0.273
5949,33,1,1,0,57.6,158.7,1,2,0.524
5950,44,1,1,0,46.4,154.0,1,10,0.707
5951,34,1,1,0,49.7,175.5,0,9,0.446
5952,35,1,1,0,53.5,154.5,0,5,0.812
5953,20,1,1,0,44.8,160.0,1,4,0.552
5954,50,1,1,1,56.4,176.2,1,3,0.89
5955,35,1,1,0,52.7,148.9,1,2,0.44
5956,42,0,1,1,63.6,176.1,1,9,0.653
5957,36,1,1,0,56.0,174.7,0,7,0.507
5958,51,0,1,0,51.7,160.2,1,8,1.0
5959,44,1,1,0,57.9,161.0,1,1,0.445
5960,53,1,1,0,57.6,164.3,0,2,0.73
5961,27,0,1,1,54.6,175.5,1,6,0.645
5962,55,0,1,0,46.8,146.3,1,1,0.66
5963,18,1,0,1,72.3,166.5,0,7,0.664
5964,41,0,1,0,53.9,157.9,0,6,0.425
5965,33,0,1,1,47.6,147.0,0,5,0.732
5966,27,0,1,0,64.7,177.5,1,7,0.491
5967,21,1,1,0,63.4,173.0,1,10,0.476
5968,46,1,1,0,50.6,167.2,1,6,0.594
5969,55,0,1,1,49.4,141.0,1,1,0.701
5970,57,1,1,1,49.0,161.7,0,4,0.767
5971,44,1,1,0,47.3,163.2,1,6,0.775
5972,38,1,1,0,51.3,175.0,0,2,0.271
5973,27,1,1,1,47.7,170.6,0,5,0.677
5974,30,1,1,0,50.7,161.5,1,2,0.48
5975,56,1,1,0,47.0,157.5,0,6,0.544
5976,50,1,1,0,45.6,167.0,0,1,0.582
5977,29,1,1,0,53.8,183.2,0,6,0.598
5978,43,1,1,0,60.9,161.8,1,7,0.807
5979,46,0,1,1,51.5,161.7,1,1,0.552
5980,45,0,1,0,53.3,172.2,0,7,0.369
5981,42,0,1,0,57.0,190.8,0,9,0.437
5982,34,1,1,0,54.6,179.5,0,10,0.54
5983,42,1,1,0,48.0,149.7,0,7,0.647
5984,52,1,1,0,81.4,193.5,0,1,0.667
5985,41,1,1,0,55.3,150.3,0,10,0.697
5986,45,1,1,0,106.0,198.9,1,2,0.577
5987,43,1,1,0,48.7,184.1,1,1,0.571
5988,46,0,1,1,51.5,166.7,1,4,0.72
5989,32,1,1,0,54.9,168.8,0,5,0.354
5990,44,1,1,0,52.4,166.9,0,7,0.908
5991,49,0,1,0,54.1,165.5,0,3,0.305
5992,21,1,1,0,57.3,173.0,1,5,0.545
5993,48,0,1,0,53.2,166.2,0,7,0.601
5994,43,1,1,0,46.2,171.3,1,9,0.839
5995,48,0,1,0,57.8,161.3,1,6,0.59
5996,33,1,1,0,59.0,184.5,0,1,0.457
5997,46,0,1,0,52.6,162.1,1,1,0.521
5998,16,1,0,0,65.9,184.5,0,10,0.499
5999,43,1,1,1,70.0,170.1,1,3,0.81
6000,52,0,1,0,65.1,182.5,1,3,0.705
6001,53,1,1,1,68.2,171.0,0,2,0.745
6002,39,1,1,0,57.8,173.9,1,1,0.545
6003,30,1,1,0,42.5,162.8,1,9,0.655
6004,45,0,1,0,46.2,181.3,0,6,0.489
6005,29,1,1,0,55.0,166.4,1,6,0.604
6006,54,1,1,0,57.4,179.6,0,2,0.579
6007,23,1,1,1,52.0,170.2,0,1,0.593
6008,26,1,1,0,61.8,144.9,0,7,0.624
6009,20,1,1,0,54.0,170.2,0,9,0.523
6010,43,1,1,1,58.3,140.7,0,6,1.0
6011,43,1,1,0,52.5,188.3,0,2,0.48
6012,49,1,1,0,73.9,171.5,1,1,0.643
6013,36,0,1,0,51.4,151.2,0,9,0.41
6014,60,1,1,0,52.9,175.0,1,8,0.829
6015,47,1,1,0,49.4,162.0,1,7,0.741
6016,32,1,1,0,49.4,167.0,1,4,0.548
6017,42,1,1,0,60.6,163.9,0,4,0.299
6018,39,1,1,0,62.8,174.6,0,8,0.667
6019,64,0,1,1,53.9,173.7,0,7,0.6
6020,29,1,1,1,51.1,163.7,0,1,0.428
6021,36,1,1,0,56.0,186.0,1,6,0.64
6022,53,0,1,0,61.2,181.9,0,7,0.586
6023,43,1,1,1,53.9,169.1,0,9,0.764
6024,36,1,1,0,63.0,164.6,1,1,0.51
6025,12,1,0,0,55.6,172.2,0,8,0.389
6026,32,1,1,0,55.0,150.4,0,3,0.289
6027,50,1,1,1,52.3,169.2,0,1,0.599
6028,49,0,1,1,56.6,179.3,0,5,0.772
6029,45,0,1,0,77.8,178.0,0,7,0.552
6030,35,1,1,0,60.3,165.5,0,4,0.386
6031,33,1,1,1,65.9,152.0,1,4,0.704
6032,31,1,1,1,61.6,160.8,0,8,0.64
6033,39,1,1,1,58.0,164.6,1,10,0.804
6034,32,1,1,1,110.3,186.6,1,4,0.713
6035,48,1,1,0,49.3,143.6,0,10,0.437
6036,39,1,1,0,46.9,174.9,0,8,0.684
6037,33,1,1,0,45.7,159.3,0,8,0.376
6038,34,0,1,1,51.0,168.6,1,6,0.705
6039,27,0,1,0,53.5,160.4,1,10,0.633
6040,38,0,1,0,56.4,167.7,0,5,0.328
6041,43,0,1,1,65.2,184.7,0,3,0.685
6042,51,1,1,0,63.9,179.4,1,3,0.662
6043,37,1,1,0,48.8,177.6,1,2,0.31
6045,43,0,1,0,47.1,155.9,0,7,0.54
6046,30,0,1,0,65.3,164.4,0,5,0.462
6047,38,1,1,0,51.6,187.9,1,2,0.537
6048,36,1,1,0,73.9,191.3,1,8,0.594
6049,24,1,1,0,50.1,167.5,0,4,0.353
6050,40,1,1,0,48.3,141.8,1,9,0.6
6051,36,1,1,1,62.2,185.5,0,8,0.667
6052,39,0,1,0,83.7,182.3,0,8,0.465
6053,47,0,1,1,75.0,171.1,1,5,0.699
6054,40,1,1,0,63.6,173.6,0,7,0.513
6055,26,1,1,1,48.8,161.3,0,9,0.816
6056,59,1,1,0,57.0,163.2,0,10,0.719
6057,38,1,1,1,51.2,178.4,1,10,0.799
6058,33,1,1,1,49.5,145.0,1,10,0.736
6059,38,1,1,1,45.4,169.7,0,10,0.82
6060,25,1,1,0,67.7,169.6,1,7,0.444
6061,50,1,1,0,49.9,163.5,0,5,0.357
6062,33,1,1,0,50.4,178.8,0,4,0.382
6063,39,0,1,0,45.0,174.5,0,2,0.305
6064,19,1,0,0,45.5,175.7,1,10,0.535
6065,53,0,1,0,51.0,158.9,0,8,0.424
6066,18,1,0,0,65.1,162.9,0,9,0.498
6067,37,1,1,0,60.4,165.5,0,3,0.457
6068,40,1,1,1,47.6,176.4,1,5,0.708
6069,34,1,1,0,59.4,179.1,0,1,0.43
6070,19,1,0,0,64.4,171.6,0,7,0.293
6071,45,0,1,0,58.9,188.9,1,3,0.64
6072,34,0,1,1,56.5,178.0,1,4,0.431
6073,25,1,1,0,54.5,166.0,0,10,0.395
6074,46,0,1,0,59.7,182.0,1,7,0.084
6075,46,1,1,0,61.9,168.3,0,9,0.647
6076,33,0,1,1,55.9,180.9,1,10,0.85
6077,26,0,1,0,65.0,163.8,1,1,0.335
6078,34,1,1,0,63.6,166.5,1,7,0.595
6079,41,1,1,0,64.6,153.2,1,1,0.547
6080,38,1,1,1,54.3,167.1,0,8,0.74
6081,50,1,1,1,49.4,157.8,1,9,0.859
6082,35,0,1,0,49.9,156.5,0,4,0.465
6083,50,0,1,0,53.5,182.1,0,8,0.492
6084,48,0,1,0,49.5,164.2,1,5,0.617
6085,46,1,1,0,61.7,166.2,1,4,0.708
6086,31,1,1,0,53.4,163.2,1,5,0.452
6087,28,1,1,0,49.1,160.6,1,3,0.614
6088,31,0,1,0,70.0,177.9,0,9,0.422
6089,33,0,1,0,55.1,152.9,1,7,0.452
6090,47,1,1,1,67.9,176.9,1,7,0.965
6091,34,1,1,0,58.2,172.0,1,3,0.52
6092,48,1,1,0,55.1,178.7,0,10,0.778
6093,47,1,1,0,47.9,177.8,0,9,0.382
6094,44,0,1,0,55.5,165.6,0,10,0.532
6095,43,1,1,0,54.7,180.1,1,2,0.587
6096,32,0,1,0,52.4,165.7,0,7,0.431
6097,42,1,1,1,45.7,157.4,1,8,0.875
6098,26,1,1,0,50.3,160.1,1,9,0.924
6099,47,1,1,0,49.1,165.0,1,9,0.644
6100,48,1,1,0,43.4,169.9,0,7,0.629
6101,41,0,1,1,53.7,166.5,0,2,0.602
6102,38,1,1,0,75.7,177.8,0,8,0.633
6103,45,0,1,0,62.1,164.9,1,9,0.711
6104,36,0,1,0,48.5,187.4,1,7,0.452
6105,27,1,1,1,61.3,172.1,0,2,0.435
6106,38,0,1,0,47.7,154.7,0,6,0.398
6107,42,1,1,0,55.0,168.5,0,8,0.685
6108,44,1,1,0,53.2,169.8,1,5,0.657
6109,39,1,1,0,52.3,160.3,0,10,0.497
6110,31,1,1,0,65.7,166.7,0,1,0.249
6111,68,1,1,0,56.8,179.9,1,3,0.582
6112,42,1,1,0,56.2,169.6,1,1,0.703
6113,47,1,1,0,67.1,169.0,1,4,0.639
6114,39,0,1,0,62.7,158.7,0,5,0.311
6115,43,0,1,0,58.9,166.2,0,6,0.547
6116,45,0,1,0,46.4,174.8,1,10,0.71
6117,42,0,1,0,83.2,174.0,1,3,0.539
6118,40,1,1,0,53.3,158.9,1,6,0.435
6119,29,1,1,0,58.2,176.9,1,6,0.603
6120,34,0,1,0,67.5,174.5,1,6,0.588
6121,43,0,1,0,70.7,192.5,0,5,0.536
6122,59,0,1,0,57.1,165.4,0,4,0.611
6123,37,0,1,0,64.9,168.0,1,9,0.486
6124,41,1,1,0,70.7,181.3,0,3,0.481
6125,30,1,1,0,52.9,159.2,1,4,0.425
6126,13,1,0,0,59.7,180.9,0,4,0.392
6127,35,1,1,0,69.0,182.7,1,2,0.687
6128,48,1,1,1,53.6,175.8,0,5,0.782
6129,54,1,1,0,54.3,159.0,1,7,0.81
6130,31,0,1,0,58.2,162.6,0,4,0.361
6131,33,1,1,0,45.6,164.9,0,5,0.391
6132,27,0,1,0,48.7,174.1,1,6,0.445
6133,46,1,1,1,57.6,171.7,1,8,0.878
6134,39,0,1,0,47.5,165.1,1,5,0.373
6135,30,1,1,1,55.0,160.5,1,3,0.605
6136,47,0,1,0,58.1,179.6,1,4,0.552
6137,33,1,1,1,46.2,173.4,0,5,0.725
6138,21,0,1,0,58.6,177.8,0,6,0.264
6139,48,0,1,0,53.2,157.4,0,6,0.489
6140,42,1,1,1,42.0,151.6,1,6,0.811
6141,29,1,1,0,51.9,162.4,1,2,0.386
6142,45,1,1,0,51.6,164.3,0,3,0.55
6143,50,1,1,1,43.4,169.9,0,8,0.818
6144,37,1,1,0,56.0,165.8,1,5,0.479
6145,28,0,1,0,48.6,169.6,0,8,0.306
6146,44,1,1,0,52.6,152.4,0,1,0.46
6147,33,1,1,1,45.5,152.7,1,3,0.824
6148,52,0,1,1,117.9,211.3,0,6,0.78
6149,24,1,1,0,69.1,192.3,0,5,0.396
6150,47,0,1,1,55.2,172.1,1,6,0.562
6151,44,1,1,0,66.7,166.1,1,1,0.387
6152,30,1,1,0,66.4,170.9,0,9,0.423
6153,38,1,1,0,45.8,155.8,1,3,0.633
6154,37,1,1,1,69.4,176.8,0,7,0.716
6155,31,0,1,0,48.2,161.9,0,2,0.263
6156,50,1,1,0,48.9,177.0,0,1,0.622
6157,70,1,1,0,59.9,151.2,1,6,0.655
6158,37,1,1,1,67.6,168.6,0,4,0.497
6159,46,1,1,0,49.8,159.5,1,5,0.555
6160,47,0,1,0,65.0,165.8,0,9,0.374
6161,49,1,1,0,54.9,161.5,0,2,0.753
6162,41,1,1,0,59.5,167.6,0,5,0.519
6163,60,1,1,1,64.3,174.4,1,8,0.882
6164,30,0,1,0,49.1,159.4,1,9,0.552
6165,52,0,1,0,108.6,178.4,0,8,0.529
6166,44,0,1,1,51.7,169.6,1,4,0.821
6167,37,1,1,1,61.2,173.3,0,2,0.665
6168,37,1,1,0,45.2,178.6,0,4,0.54
6169,28,1,1,0,45.9,155.6,0,7,0.782
6170,47,0,1,0,52.0,156.0,0,3,0.409
6171,43,0,1,0,41.2,154.8,1,6,0.479
6172,46,1,1,0,50.5,180.2,1,10,0.824
6173,32,0,1,0,68.9,169.4,1,7,0.537
6174,27,0,1,0,41.4,145.3,0,10,0.534
6175,22,1,1,1,62.5,157.2,0,2,0.57
6176,39,0,1,0,51.1,151.9,0,10,0.52
6177,45,1,1,0,62.4,185.9,0,10,0.602
6178,33,0,1,0,48.7,162.8,1,10,0.457
6179,42,1,1,0,58.7,158.5,0,7,0.485
6180,41,1,1,0,47.6,164.8,1,7,0.628
6181,62,1,1,0,69.2,164.0,1,6,0.711
6182,30,1,1,0,57.0,171.7,1,6,0.544
6183,39,1,1,0,45.1,157.0,0,3,0.265
6184,44,1,1,0,47.9,161.7,1,10,0.685
6185,40,0,1,1,59.5,178.3,0,10,0.77
6186,32,1,1,0,65.8,167.0,0,1,0.408
6187,38,1,1,0,43.1,173.1,1,3,0.551
6188,22,1,1,0,63.4,172.0,0,4,0.49
6189,42,1,1,0,55.7,179.0,0,2,0.606
6190,34,0,1,0,52.5,157.0,0,1,0.308
6191,46,1,1,0,66.6,177.4,0,7,0.582
6192,51,1,1,0,69.5,180.7,1,3,0.706
6193,46,1,1,0,57.6,173.2,0,2,0.43
6194,46,1,1,1,42.8,157.7,1,4,0.909
6195,42,1,1,0,43.8,170.4,1,5,0.809
6196,47,0,1,0,53.0,166.0,0,5,0.401
6197,31,1,1,1,43.6,182.8,1,9,0.927
6198,46,1,1,0,47.2,162.6,1,3,0.584
6199,34,0,1,0,51.4,178.6,0,10,0.292
6200,54,1,1,0,54.0,180.8,1,8,0.903
6201,38,0,1,1,54.9,154.4,0,9,0.719
6202,44,0,1,0,54.5,167.1,0,6,0.332
6203,42,1,1,0,44.3,164.2,0,1,0.578
6204,64,1,1,0,50.8,169.9,0,2,0.552
6205,48,1,1,0,77.0,179.3,1,5,0.68
6206,24,1,1,0,58.5,169.9,1,10,0.606
6207,38,1,1,0,45.9,166.0,0,9,0.439
6208,41,0,1,1,45.3,149.0,0,5,0.684
6209,47,1,1,1,51.0,161.4,1,2,0.789
6210,35,1,1,1,52.6,167.1,0,10,0.83
6211,28,0,1,1,68.2,168.5,1,8,0.758
6212,36,1,1,0,57.7,154.6,0,10,0.529
6213,60,0,1,0,49.0,142.4,1,4,0.542
6214,42,1,1,0,45.2,150.2,0,5,0.588
6215,51,1,1,0,53.4,169.8,0,9,0.792
6216,37,1,1,0,63.4,176.5,1,3,0.44
6217,50,1,1,1,80.6,185.7,0,6,0.674
6218,31,1,1,0,47.2,158.1,1,10,0.558
6219,39,0,1,1,49.8,172.1,1,5,0.749
6220,52,1,1,0,46.4,168.2,0,3,0.619
6221,30,0,1,0,61.8,165.4,1,7,0.814
6222,27,1,1,0,51.7,168.7,1,9,0.635
6223,33,1,1,1,58.4,164.4,0,4,0.629
6224,43,1,1,0,47.0,172.7,0,4,0.75
6225,35,1,1,0,65.3,170.6,1,5,0.396
6226,37,0,1,0,49.4,166.9,1,4,0.346
6227,27,0,1,1,47.6,156.0,0,3,0.553
6228,44,1,1,0,50.9,174.2,1,1,0.475
6229,28,1,1,1,53.9,164.2,1,4,0.818
6230,38,1,1,0,61.6,180.3,1,6,0.544
6231,37,0,1,1,57.2,179.0,0,2,0.452
6232,41,0,1,1,60.0,171.0,1,7,0.784
6234,39,0,1,1,42.8,145.3,1,8,0.509
6235,51,1,1,0,58.7,180.0,1,1,0.746
6236,41,1,1,0,57.6,156.0,0,10,0.473
6237,35,0,1,1,56.2,176.8,0,8,0.587
6238,36,1,1,0,58.8,156.3,1,9,0.602
6239,42,0,1,0,67.1,168.4,1,10,0.703
6240,20,1,1,0,56.0,172.9,1,6,0.75
6241,43,1,1,1,47.1,165.3,0,6,0.637
6242,53,1,1,0,49.4,171.7,1,8,0.905
6243,16,0,0,0,46.9,165.4,1,2,0.532
